,x,y,z
1665,145,79,74
1666,144,79,71
1667,143,79,81
1668,142,79,85
1669,141,79,86
1670,140,79,86
1671,139,79,85
1672,138,79,79
1673,137,79,84
1674,136,79,75
1675,135,79,75
1676,134,79,80
1677,133,79,77
1678,132,79,78
1679,131,79,72
1680,130,79,82
1681,129,79,80
1682,128,79,82
1683,127,79,81
1684,126,79,82
1685,125,79,83
1686,124,79,86
1687,123,79,85
1688,122,79,86
1689,121,79,86
1690,120,79,82
1691,119,79,75
1692,118,79,74
1693,117,79,78
1694,116,79,76
1695,115,79,78
1696,114,79,75
1697,113,79,74
1698,112,79,74
1699,111,79,59
1700,110,79,35
1701,109,79,36
1702,108,79,38
1703,107,79,45
1704,106,79,45
1705,105,79,34
1706,104,79,44
1707,103,79,43
1708,102,79,45
1709,101,79,48
1710,100,79,55
1711,99,79,68
1712,98,79,76
1713,97,79,74
1714,96,79,73
1715,95,79,67
1716,94,79,66
1717,93,79,66
1718,92,79,66
1719,91,79,66
1720,90,79,59
1721,89,79,66
1722,88,79,55
1723,87,79,48
1724,86,79,41
1725,85,79,30
1726,84,79,41
1727,83,79,45
1728,82,79,45
1729,81,79,46
1730,80,79,46
1731,79,79,48
1732,78,79,49
1733,77,79,50
1734,76,79,73
1735,75,79,71
1736,74,79,72
1737,73,79,68
1738,72,79,67
1739,71,79,67
1740,70,79,67
1741,69,79,68
1742,68,79,70
1743,67,79,68
1744,66,79,63
1745,65,79,62
1746,64,79,59
1747,63,79,61
1748,62,79,58
1749,61,79,66
1750,60,79,60
1751,59,79,68
1752,58,79,72
1753,57,79,86
1754,56,79,86
1755,55,80,86
1756,56,80,61
1757,57,80,53
1758,58,80,53
1759,59,80,51
1760,60,80,60
1761,61,80,74
1762,62,80,86
1763,63,80,84
1764,64,80,86
1765,65,80,81
1766,66,80,75
1767,67,80,84
1768,68,80,86
1769,69,80,67
1770,70,80,62
1771,71,80,70
1772,72,80,85
1773,73,80,85
1774,74,80,79
1775,75,80,77
1776,76,80,77
1777,77,80,72
1778,78,80,73
1779,79,80,78
1780,80,80,75
1781,81,80,74
1782,82,80,75
1783,83,80,75
1784,84,80,55
1785,85,80,50
1786,86,80,48
1787,87,80,46
1788,88,80,46
1789,89,80,45
1790,90,80,45
1791,91,80,37
1792,92,80,33
1793,93,80,24
1794,94,80,52
1795,95,80,60
1796,96,80,65
1797,97,80,67
1798,98,80,66
1799,99,80,65
1800,100,80,67
1801,101,80,68
1802,102,80,70
1803,103,80,78
1804,104,80,83
1805,105,80,79
1806,106,80,58
1807,107,80,50
1808,108,80,35
1809,109,80,44
1810,110,80,42
1811,111,80,44
1812,112,80,45
1813,113,80,45
1814,114,80,43
1815,115,80,39
1816,116,80,37
1817,117,80,44
1818,118,80,62
1819,119,80,75
1820,120,80,74
1821,121,80,73
1822,122,80,79
1823,123,80,81
1824,124,80,78
1825,125,80,78
1826,126,80,78
1827,127,80,79
1828,128,80,86
1829,129,80,86
1830,130,80,86
1831,131,80,86
1832,132,80,86
1833,133,80,86
1834,134,80,86
1835,135,80,84
1836,136,80,83
1837,137,80,85
1838,138,80,81
1839,139,80,77
1840,140,80,75
1841,141,80,75
1842,142,80,74
1843,143,80,78
1844,144,80,81
1845,145,81,82
1846,144,81,83
1847,143,81,85
1848,142,81,83
1849,141,81,80
1850,140,81,83
1851,139,81,81
1852,138,81,77
1853,137,81,79
1854,136,81,81
1855,135,81,80
1856,134,81,77
1857,133,81,80
1858,132,81,78
1859,131,81,81
1860,130,81,85
1861,129,81,86
1862,128,81,86
1863,127,81,86
1864,126,81,83
1865,125,81,86
1866,124,81,86
1867,123,81,86
1868,122,81,85
1869,121,81,79
1870,120,81,77
1871,119,81,76
1872,118,81,77
1873,117,81,76
1874,116,81,78
1875,115,81,79
1876,114,81,76
1877,113,81,71
1878,112,81,74
1879,111,81,60
1880,110,81,43
1881,109,81,37
1882,108,81,41
1883,107,81,44
1884,106,81,45
1885,105,81,44
1886,104,81,43
1887,103,81,44
1888,102,81,45
1889,101,81,47
1890,100,81,41
1891,99,81,74
1892,98,81,79
1893,97,81,78
1894,96,81,71
1895,95,81,68
1896,94,81,72
1897,93,81,69
1898,92,81,67
1899,91,81,66
1900,90,81,65
1901,89,81,64
1902,88,81,59
1903,87,81,54
1904,86,81,38
1905,85,81,18
1906,84,81,35
1907,83,81,43
1908,82,81,44
1909,81,81,46
1910,80,81,47
1911,79,81,47
1912,78,81,48
1913,77,81,60
1914,76,81,71
1915,75,81,78
1916,74,81,79
1917,73,81,79
1918,72,81,76
1919,71,81,77
1920,70,81,71
1921,69,81,75
1922,68,81,80
1923,67,81,83
1924,66,81,86
1925,65,81,85
1926,64,81,86
1927,63,81,86
1928,62,81,86
1929,61,81,86
1930,60,81,86
1931,59,81,74
1932,58,81,80
1933,57,81,84
1934,56,81,86
1935,55,82,85
1936,56,82,81
1937,57,82,77
1938,58,82,72
1939,59,82,71
1940,60,82,73
1941,61,82,86
1942,62,82,86
1943,63,82,85
1944,64,82,86
1945,65,82,82
1946,66,82,75
1947,67,82,86
1948,68,82,84
1949,69,82,86
1950,70,82,85
1951,71,82,86
1952,72,82,86
1953,73,82,86
1954,74,82,85
1955,75,82,80
1956,76,82,77
1957,77,82,74
1958,78,82,84
1959,79,82,81
1960,80,82,81
1961,81,82,83
1962,82,82,85
1963,83,82,64
1964,84,82,57
1965,85,82,51
1966,86,82,48
1967,87,82,46
1968,88,82,45
1969,89,82,45
1970,90,82,40
1971,91,82,34
1972,92,82,32
1973,93,82,46
1974,94,82,55
1975,95,82,62
1976,96,82,68
1977,97,82,66
1978,98,82,61
1979,99,82,69
1980,100,82,68
1981,101,82,71
1982,102,82,74
1983,103,82,78
1984,104,82,81
1985,105,82,71
1986,106,82,59
1987,107,82,51
1988,108,82,46
1989,109,82,44
1990,110,82,44
1991,111,82,32
1992,112,82,45
1993,113,82,42
1994,114,82,44
1995,115,82,35
1996,116,82,36
1997,117,82,38
1998,118,82,67
1999,119,82,71
2000,120,82,74
2001,121,82,76
2002,122,82,78
2003,123,82,77
2004,124,82,77
2005,125,82,78
2006,126,82,72
2007,127,82,77
2008,128,82,78
2009,129,82,75
2010,130,82,79
2011,131,82,83
2012,132,82,84
2013,133,82,86
2014,134,82,86
2015,135,82,86
2016,136,82,85
2017,137,82,79
2018,138,82,79
2019,139,82,77
2020,140,82,78
2021,141,82,83
2022,142,82,80
2023,143,82,81
2024,144,82,81
2025,145,83,84
2026,144,83,79
2027,143,83,84
2028,142,83,84
2029,141,83,81
2030,140,83,82
2031,139,83,83
2032,138,83,82
2033,137,83,79
2034,136,83,81
2035,135,83,82
2036,134,83,79
2037,133,83,83
2038,132,83,81
2039,131,83,80
2040,130,83,80
2041,129,83,84
2042,128,83,79
2043,127,83,80
2044,126,83,80
2045,125,83,80
2046,124,83,77
2047,123,83,77
2048,122,83,81
2049,121,83,81
2050,120,83,79
2051,119,83,79
2052,118,83,78
2053,117,83,79
2054,116,83,80
2055,115,83,78
2056,114,83,76
2057,113,83,70
2058,112,83,67
2059,111,83,49
2060,110,83,24
2061,109,83,36
2062,108,83,37
2063,107,83,42
2064,106,83,44
2065,105,83,44
2066,104,83,44
2067,103,83,44
2068,102,83,45
2069,101,83,47
2070,100,83,59
2071,99,83,73
2072,98,83,82
2073,97,83,79
2074,96,83,76
2075,95,83,67
2076,94,83,70
2077,93,83,67
2078,92,83,67
2079,91,83,67
2080,90,83,67
2081,89,83,65
2082,88,83,63
2083,87,83,50
2084,86,83,43
2085,85,83,36
2086,84,83,35
2087,83,83,40
2088,82,83,32
2089,81,83,45
2090,80,83,32
2091,79,83,47
2092,78,83,52
2093,77,83,58
2094,76,83,67
2095,75,83,83
2096,74,83,84
2097,73,83,81
2098,72,83,80
2099,71,83,76
2100,70,83,76
2101,69,83,77
2102,68,83,80
2103,67,83,82
2104,66,83,86
2105,65,83,85
2106,64,83,85
2107,63,83,86
2108,62,83,86
2109,61,83,86
2110,60,83,81
2111,59,83,81
2112,58,83,82
2113,57,83,79
2114,56,83,76
2115,55,84,77
2116,56,84,77
2117,57,84,77
2118,58,84,79
2119,59,84,79
2120,60,84,78
2121,61,84,79
2122,62,84,80
2123,63,84,79
2124,64,84,75
2125,65,84,80
2126,66,84,78
2127,67,84,76
2128,68,84,80
2129,69,84,78
2130,70,84,79
2131,71,84,83
2132,72,84,84
2133,73,84,83
2134,74,84,84
2135,75,84,81
2136,76,84,77
2137,77,84,74
2138,78,84,77
2139,79,84,82
2140,80,84,82
2141,81,84,84
2142,82,84,85
2143,83,84,72
2144,84,84,59
2145,85,84,53
2146,86,84,41
2147,87,84,46
2148,88,84,32
2149,89,84,42
2150,90,84,40
2151,91,84,34
2152,92,84,40
2153,93,84,43
2154,94,84,48
2155,95,84,51
2156,96,84,54
2157,97,84,55
2158,98,84,60
2159,99,84,61
2160,100,84,64
2161,101,84,59
2162,102,84,68
2163,103,84,72
2164,104,84,78
2165,105,84,75
2166,106,84,64
2167,107,84,54
2168,108,84,44
2169,109,84,44
2170,110,84,44
2171,111,84,44
2172,112,84,43
2173,113,84,44
2174,114,84,42
2175,115,84,38
2176,116,84,23
2177,117,84,41
2178,118,84,60
2179,119,84,72
2180,120,84,82
2181,121,84,81
2182,122,84,79
2183,123,84,79
2184,124,84,80
2185,125,84,79
2186,126,84,79
2187,127,84,78
2188,128,84,81
2189,129,84,77
2190,130,84,80
2191,131,84,79
2192,132,84,80
2193,133,84,80
2194,134,84,78
2195,135,84,78
2196,136,84,82
2197,137,84,79
2198,138,84,81
2199,139,84,82
2200,140,84,81
2201,141,84,81
2202,142,84,80
2203,143,84,79
2204,144,84,76
2205,145,85,78
2206,144,85,79
2207,143,85,82
2208,142,85,84
2209,141,85,84
2210,140,85,82
2211,139,85,82
2212,138,85,80
2213,137,85,82
2214,136,85,81
2215,135,85,83
2216,134,85,78
2217,133,85,80
2218,132,85,81
2219,131,85,84
2220,130,85,81
2221,129,85,79
2222,128,85,81
2223,127,85,78
2224,126,85,82
2225,125,85,79
2226,124,85,80
2227,123,85,80
2228,122,85,81
2229,121,85,81
2230,120,85,78
2231,119,85,83
2232,118,85,80
2233,117,85,79
2234,116,85,80
2235,115,85,81
2236,114,85,80
2237,113,85,79
2238,112,85,74
2239,111,85,62
2240,110,85,33
2241,109,85,35
2242,108,85,37
2243,107,85,44
2244,106,85,42
2245,105,85,33
2246,104,85,44
2247,103,85,44
2248,102,85,44
2249,101,85,50
2250,100,85,54
2251,99,85,61
2252,98,85,60
2253,97,85,61
2254,96,85,62
2255,95,85,53
2256,94,85,51
2257,93,85,48
2258,92,85,35
2259,91,85,45
2260,90,85,43
2261,89,85,44
2262,88,85,44
2263,87,85,46
2264,86,85,44
2265,85,85,42
2266,84,85,38
2267,83,85,41
2268,82,85,45
2269,81,85,45
2270,80,85,46
2271,79,85,46
2272,78,85,49
2273,77,85,42
2274,76,85,75
2275,75,85,82
2276,74,85,85
2277,73,85,83
2278,72,85,81
2279,71,85,80
2280,70,85,74
2281,69,85,75
2282,68,85,80
2283,67,85,80
2284,66,85,84
2285,65,85,85
2286,64,85,86
2287,63,85,85
2288,62,85,84
2289,61,85,86
2290,60,85,80
2291,59,85,76
2292,58,85,80
2293,57,85,77
2294,56,85,79
2295,55,86,81
2296,56,86,85
2297,57,86,85
2298,58,86,86
2299,59,86,86
2300,60,86,86
2301,61,86,85
2302,62,86,86
2303,63,86,74
2304,64,86,74
2305,65,86,77
2306,66,86,74
2307,67,86,86
2308,68,86,85
2309,69,86,86
2310,70,86,86
2311,71,86,86
2312,72,86,86
2313,73,86,86
2314,74,86,82
2315,75,86,77
2316,76,86,72
2317,77,86,74
2318,78,86,77
2319,79,86,81
2320,80,86,84
2321,81,86,85
2322,82,86,84
2323,83,86,78
2324,84,86,54
2325,85,86,50
2326,86,86,46
2327,87,86,47
2328,88,86,46
2329,89,86,45
2330,90,86,45
2331,91,86,34
2332,92,86,45
2333,93,86,41
2334,94,86,45
2335,95,86,45
2336,96,86,44
2337,97,86,44
2338,98,86,44
2339,99,86,45
2340,100,86,45
2341,101,86,45
2342,102,86,45
2343,103,86,46
2344,104,86,45
2345,105,86,46
2346,106,86,39
2347,107,86,47
2348,108,86,45
2349,109,86,44
2350,110,86,44
2351,111,86,44
2352,112,86,44
2353,113,86,42
2354,114,86,43
2355,115,86,38
2356,116,86,35
2357,117,86,43
2358,118,86,64
2359,119,86,75
2360,120,86,80
2361,121,86,73
2362,122,86,78
2363,123,86,78
2364,124,86,80
2365,125,86,79
2366,126,86,81
2367,127,86,80
2368,128,86,79
2369,129,86,79
2370,130,86,79
2371,131,86,80
2372,132,86,78
2373,133,86,78
2374,134,86,76
2375,135,86,81
2376,136,86,81
2377,137,86,81
2378,138,86,83
2379,139,86,81
2380,140,86,81
2381,141,86,83
2382,142,86,84
2383,143,86,85
2384,144,86,85
2385,145,87,85
2386,144,87,86
2387,143,87,86
2388,142,87,86
2389,141,87,85
2390,140,87,86
2391,139,87,84
2392,138,87,86
2393,137,87,86
2394,136,87,86
2395,135,87,85
2396,134,87,86
2397,133,87,86
2398,132,87,86
2399,131,87,85
2400,130,87,86
2401,129,87,85
2402,128,87,82
2403,127,87,84
2404,126,87,82
2405,125,87,86
2406,124,87,86
2407,123,87,86
2408,122,87,84
2409,121,87,81
2410,120,87,84
2411,119,87,83
2412,118,87,83
2413,117,87,82
2414,116,87,82
2415,115,87,77
2416,114,87,79
2417,113,87,78
2418,112,87,78
2419,111,87,54
2420,110,87,41
2421,109,87,31
2422,108,87,38
2423,107,87,43
2424,106,87,43
2425,105,87,43
2426,104,87,44
2427,103,87,44
2428,102,87,31
2429,101,87,44
2430,100,87,45
2431,99,87,44
2432,98,87,44
2433,97,87,42
2434,96,87,44
2435,95,87,44
2436,94,87,44
2437,93,87,44
2438,92,87,43
2439,91,87,44
2440,90,87,44
2441,89,87,45
2442,88,87,45
2443,87,87,33
2444,86,87,45
2445,85,87,45
2446,84,87,45
2447,83,87,44
2448,82,87,45
2449,81,87,46
2450,80,87,46
2451,79,87,47
2452,78,87,49
2453,77,87,59
2454,76,87,71
2455,75,87,84
2456,74,87,86
2457,73,87,83
2458,72,87,79
2459,71,87,76
2460,70,87,74
2461,69,87,73
2462,68,87,81
2463,67,87,83
2464,66,87,84
2465,65,87,86
2466,64,87,86
2467,63,87,86
2468,62,87,83
2469,61,87,86
2470,60,87,86
2471,59,87,68
2472,58,87,77
2473,57,87,70
2474,56,87,78
2475,55,88,86
2476,56,88,86
2477,57,88,86
2478,58,88,86
2479,59,88,86
2480,60,88,86
2481,61,88,86
2482,62,88,59
2483,63,88,77
2484,64,88,79
2485,65,88,78
2486,66,88,73
2487,67,88,85
2488,68,88,85
2489,69,88,85
2490,70,88,86
2491,71,88,86
2492,72,88,86
2493,73,88,86
2494,74,88,83
2495,75,88,81
2496,76,88,75
2497,77,88,77
2498,78,88,80
2499,79,88,81
2500,80,88,81
2501,81,88,81
2502,82,88,85
2503,83,88,64
2504,84,88,55
2505,85,88,50
2506,86,88,47
2507,87,88,44
2508,88,88,46
2509,89,88,46
2510,90,88,45
2511,91,88,46
2512,92,88,45
2513,93,88,45
2514,94,88,44
2515,95,88,45
2516,96,88,32
2517,97,88,43
2518,98,88,43
2519,99,88,44
2520,100,88,44
2521,101,88,43
2522,102,88,44
2523,103,88,45
2524,104,88,44
2525,105,88,44
2526,106,88,42
2527,107,88,44
2528,108,88,44
2529,109,88,40
2530,110,88,43
2531,111,88,32
2532,112,88,44
2533,113,88,44
2534,114,88,42
2535,115,88,32
2536,116,88,34
2537,117,88,48
2538,118,88,74
2539,119,88,78
2540,120,88,78
2541,121,88,78
2542,122,88,79
2543,123,88,79
2544,124,88,79
2545,125,88,81
2546,126,88,81
2547,127,88,79
2548,128,88,80
2549,129,88,78
2550,130,88,83
2551,131,88,80
2552,132,88,83
2553,133,88,80
2554,134,88,80
2555,135,88,81
2556,136,88,83
2557,137,88,79
2558,138,88,81
2559,139,88,75
2560,140,88,81
2561,141,88,82
2562,142,88,86
2563,143,88,84
2564,144,88,83
2565,145,89,84
2566,144,89,86
2567,143,89,86
2568,142,89,83
2569,141,89,85
2570,140,89,85
2571,139,89,85
2572,138,89,82
2573,137,89,82
2574,136,89,84
2575,135,89,83
2576,134,89,80
2577,133,89,81
2578,132,89,80
2579,131,89,80
2580,130,89,78
2581,129,89,80
2582,128,89,82
2583,127,89,84
2584,126,89,81
2585,125,89,77
2586,124,89,78
2587,123,89,79
2588,122,89,80
2589,121,89,79
2590,120,89,77
2591,119,89,81
2592,118,89,82
2593,117,89,80
2594,116,89,80
2595,115,89,81
2596,114,89,78
2597,113,89,78
2598,112,89,76
2599,111,89,70
2600,110,89,57
2601,109,89,34
2602,108,89,36
2603,107,89,40
2604,106,89,43
2605,105,89,43
2606,104,89,43
2607,103,89,43
2608,102,89,44
2609,101,89,44
2610,100,89,44
2611,99,89,43
2612,98,89,44
2613,97,89,32
2614,96,89,44
2615,95,89,45
2616,94,89,44
2617,93,89,44
2618,92,89,42
2619,91,89,44
2620,90,89,45
2621,89,89,44
2622,88,89,45
2623,87,89,45
2624,86,89,45
2625,85,89,43
2626,84,89,40
2627,83,89,45
2628,82,89,34
2629,81,89,46
2630,80,89,46
2631,79,89,47
2632,78,89,50
2633,77,89,55
2634,76,89,62
2635,75,89,83
2636,74,89,83
2637,73,89,82
2638,72,89,81
2639,71,89,80
2640,70,89,75
2641,69,89,73
2642,68,89,80
2643,67,89,82
2644,66,89,86
2645,65,89,86
2646,64,89,86
2647,63,89,86
2648,62,89,86
2649,61,89,85
2650,60,89,86
2651,59,89,77
2652,58,89,78
2653,57,89,73
2654,56,89,83
2655,55,90,85
2656,56,90,84
2657,57,90,86
2658,58,90,86
2659,59,90,86
2660,60,90,86
2661,61,90,86
2662,62,90,86
2663,63,90,80
2664,64,90,76
2665,65,90,80
2666,66,90,77
2667,67,90,85
2668,68,90,86
2669,69,90,86
2670,70,90,86
2671,71,90,84
2672,72,90,86
2673,73,90,86
2674,74,90,83
2675,75,90,80
2676,76,90,74
2677,77,90,74
2678,78,90,78
2679,79,90,81
2680,80,90,84
2681,81,90,84
2682,82,90,81
2683,83,90,67
2684,84,90,57
2685,85,90,52
2686,86,90,37
2687,87,90,47
2688,88,90,47
2689,89,90,44
2690,90,90,46
2691,91,90,45
2692,92,90,45
2693,93,90,46
2694,94,90,44
2695,95,90,45
2696,96,90,43
2697,97,90,45
2698,98,90,45
2699,99,90,41
2700,100,90,43
2701,101,90,32
2702,102,90,44
2703,103,90,44
2704,104,90,44
2705,105,90,44
2706,106,90,44
2707,107,90,44
2708,108,90,41
2709,109,90,44
2710,110,90,44
2711,111,90,44
2712,112,90,43
2713,113,90,44
2714,114,90,28
2715,115,90,36
2716,116,90,31
2717,117,90,60
2718,118,90,71
2719,119,90,78
2720,120,90,81
2721,121,90,81
2722,122,90,79
2723,123,90,80
2724,124,90,80
2725,125,90,78
2726,126,90,82
2727,127,90,79
2728,128,90,80
2729,129,90,75
2730,130,90,81
2731,131,90,80
2732,132,90,80
2733,133,90,79
2734,134,90,81
2735,135,90,78
2736,136,90,79
2737,137,90,79
2738,138,90,80
2739,139,90,82
2740,140,90,80
2741,141,90,82
2742,142,90,76
2743,143,90,82
2744,144,90,83
2745,145,91,82
2746,144,91,80
2747,143,91,85
2748,142,91,86
2749,141,91,86
2750,140,91,85
2751,139,91,84
2752,138,91,86
2753,137,91,84
2754,136,91,83
2755,135,91,80
2756,134,91,78
2757,133,91,81
2758,132,91,81
2759,131,91,83
2760,130,91,82
2761,129,91,82
2762,128,91,81
2763,127,91,80
2764,126,91,82
2765,125,91,82
2766,124,91,80
2767,123,91,79
2768,122,91,82
2769,121,91,81
2770,120,91,78
2771,119,91,80
2772,118,91,80
2773,117,91,82
2774,116,91,80
2775,115,91,81
2776,114,91,79
2777,113,91,80
2778,112,91,78
2779,111,91,73
2780,110,91,48
2781,109,91,34
2782,108,91,33
2783,107,91,31
2784,106,91,44
2785,105,91,41
2786,104,91,44
2787,103,91,44
2788,102,91,44
2789,101,91,42
2790,100,91,44
2791,99,91,44
2792,98,91,44
2793,97,91,43
2794,96,91,44
2795,95,91,44
2796,94,91,34
2797,93,91,44
2798,92,91,40
2799,91,91,45
2800,90,91,43
2801,89,91,45
2802,88,91,45
2803,87,91,45
2804,86,91,45
2805,85,91,46
2806,84,91,45
2807,83,91,44
2808,82,91,46
2809,81,91,46
2810,80,91,46
2811,79,91,37
2812,78,91,51
2813,77,91,54
2814,76,91,72
2815,75,91,82
2816,74,91,85
2817,73,91,83
2818,72,91,82
2819,71,91,81
2820,70,91,78
2821,69,91,74
2822,68,91,78
2823,67,91,84
2824,66,91,86
2825,65,91,86
2826,64,91,84
2827,63,91,86
2828,62,91,84
2829,61,91,86
2830,60,91,86
2831,59,91,75
2832,58,91,78
2833,57,91,74
2834,56,91,78
2835,55,92,85
2836,56,92,86
2837,57,92,86
2838,58,92,86
2839,59,92,86
2840,60,92,86
2841,61,92,84
2842,62,92,86
2843,63,92,81
2844,64,92,75
2845,65,92,78
2846,66,92,73
2847,67,92,86
2848,68,92,86
2849,69,92,85
2850,70,92,86
2851,71,92,86
2852,72,92,86
2853,73,92,85
2854,74,92,84
2855,75,92,79
2856,76,92,69
2857,77,92,75
2858,78,92,82
2859,79,92,81
2860,80,92,81
2861,81,92,82
2862,82,92,83
2863,83,92,80
2864,84,92,58
2865,85,92,54
2866,86,92,50
2867,87,92,48
2868,88,92,46
2869,89,92,38
2870,90,92,46
2871,91,92,38
2872,92,92,45
2873,93,92,45
2874,94,92,44
2875,95,92,45
2876,96,92,45
2877,97,92,45
2878,98,92,44
2879,99,92,45
2880,100,92,44
2881,101,92,44
2882,102,92,44
2883,103,92,44
2884,104,92,33
2885,105,92,44
2886,106,92,43
2887,107,92,44
2888,108,92,44
2889,109,92,44
2890,110,92,41
2891,111,92,44
2892,112,92,44
2893,113,92,43
2894,114,92,40
2895,115,92,37
2896,116,92,39
2897,117,92,54
2898,118,92,69
2899,119,92,76
2900,120,92,80
2901,121,92,78
2902,122,92,78
2903,123,92,78
2904,124,92,79
2905,125,92,81
2906,126,92,79
2907,127,92,78
2908,128,92,79
2909,129,92,79
2910,130,92,82
2911,131,92,78
2912,132,92,74
2913,133,92,81
2914,134,92,79
2915,135,92,80
2916,136,92,80
2917,137,92,83
2918,138,92,82
2919,139,92,79
2920,140,92,80
2921,141,92,81
2922,142,92,81
2923,143,92,84
2924,144,92,82
2925,145,93,86
2926,144,93,85
2927,143,93,86
2928,142,93,85
2929,141,93,86
2930,140,93,85
2931,139,93,83
2932,138,93,84
2933,137,93,85
2934,136,93,82
2935,135,93,84
2936,134,93,84
2937,133,93,83
2938,132,93,81
2939,131,93,85
2940,130,93,74
2941,129,93,83
2942,128,93,80
2943,127,93,79
2944,126,93,81
2945,125,93,83
2946,124,93,79
2947,123,93,80
2948,122,93,81
2949,121,93,79
2950,120,93,80
2951,119,93,81
2952,118,93,78
2953,117,93,77
2954,116,93,79
2955,115,93,80
2956,114,93,78
2957,113,93,80
2958,112,93,77
2959,111,93,64
2960,110,93,51
2961,109,93,38
2962,108,93,39
2963,107,93,42
2964,106,93,44
2965,105,93,44
2966,104,93,36
2967,103,93,44
2968,102,93,40
2969,101,93,44
2970,100,93,44
2971,99,93,44
2972,98,93,44
2973,97,93,44
2974,96,93,45
2975,95,93,44
2976,94,93,44
2977,93,93,45
2978,92,93,44
2979,91,93,45
2980,90,93,45
2981,89,93,34
2982,88,93,43
2983,87,93,45
2984,86,93,45
2985,85,93,46
2986,84,93,46
2987,83,93,46
2988,82,93,46
2989,81,93,46
2990,80,93,52
2991,79,93,56
2992,78,93,65
2993,77,93,81
2994,76,93,86
2995,75,93,82
2996,74,93,79
2997,73,93,82
2998,72,93,80
2999,71,93,79
3000,70,93,75
3001,69,93,75
3002,68,93,82
3003,67,93,80
3004,66,93,85
3005,65,93,86
3006,64,93,85
3007,63,93,86
3008,62,93,86
3009,61,93,86
3010,60,93,85
3011,59,93,71
3012,58,93,80
3013,57,93,76
3014,56,93,83
3015,55,94,86
3016,56,94,86
3017,57,94,85
3018,58,94,86
3019,59,94,86
3020,60,94,86
3021,61,94,86
3022,62,94,85
3023,63,94,80
3024,64,94,73
3025,65,94,79
3026,66,94,75
3027,67,94,85
3028,68,94,86
3029,69,94,86
3030,70,94,86
3031,71,94,85
3032,72,94,86
3033,73,94,86
3034,74,94,85
3035,75,94,78
3036,76,94,77
3037,77,94,75
3038,78,94,78
3039,79,94,77
3040,80,94,80
3041,81,94,78
3042,82,94,80
3043,83,94,84
3044,84,94,82
3045,85,94,83
3046,86,94,78
3047,87,94,58
3048,88,94,54
3049,89,94,50
3050,90,94,46
3051,91,94,46
3052,92,94,46
3053,93,94,46
3054,94,94,35
3055,95,94,45
3056,96,94,41
3057,97,94,45
3058,98,94,45
3059,99,94,45
3060,100,94,44
3061,101,94,45
3062,102,94,45
3063,103,94,45
3064,104,94,43
3065,105,94,44
3066,106,94,44
3067,107,94,44
3068,108,94,44
3069,109,94,32
3070,110,94,44
3071,111,94,44
3072,112,94,43
3073,113,94,45
3074,114,94,43
3075,115,94,34
3076,116,94,37
3077,117,94,54
3078,118,94,75
3079,119,94,79
3080,120,94,80
3081,121,94,79
3082,122,94,76
3083,123,94,82
3084,124,94,78
3085,125,94,80
3086,126,94,81
3087,127,94,81
3088,128,94,80
3089,129,94,82
3090,130,94,78
3091,131,94,81
3092,132,94,80
3093,133,94,81
3094,134,94,79
3095,135,94,82
3096,136,94,81
3097,137,94,75
3098,138,94,78
3099,139,94,77
3100,140,94,81
3101,141,94,82
3102,142,94,80
3103,143,94,84
3104,144,94,84
3105,145,95,85
3106,144,95,85
3107,143,95,84
3108,142,95,85
3109,141,95,86
3110,140,95,83
3111,139,95,83
3112,138,95,85
3113,137,95,85
3114,136,95,83
3115,135,95,81
3116,134,95,82
3117,133,95,81
3118,132,95,80
3119,131,95,82
3120,130,95,81
3121,129,95,80
3122,128,95,81
3123,127,95,80
3124,126,95,78
3125,125,95,76
3126,124,95,80
3127,123,95,79
3128,122,95,79
3129,121,95,82
3130,120,95,80
3131,119,95,81
3132,118,95,81
3133,117,95,81
3134,116,95,80
3135,115,95,80
3136,114,95,81
3137,113,95,78
3138,112,95,72
3139,111,95,71
3140,110,95,60
3141,109,95,32
3142,108,95,36
3143,107,95,41
3144,106,95,44
3145,105,95,43
3146,104,95,45
3147,103,95,44
3148,102,95,44
3149,101,95,44
3150,100,95,45
3151,99,95,32
3152,98,95,45
3153,97,95,44
3154,96,95,45
3155,95,95,45
3156,94,95,45
3157,93,95,44
3158,92,95,45
3159,91,95,45
3160,90,95,45
3161,89,95,45
3162,88,95,46
3163,87,95,46
3164,86,95,45
3165,85,95,46
3166,84,95,36
3167,83,95,48
3168,82,95,51
3169,81,95,63
3170,80,95,73
3171,79,95,81
3172,78,95,83
3173,77,95,82
3174,76,95,81
3175,75,95,80
3176,74,95,80
3177,73,95,81
3178,72,95,79
3179,71,95,75
3180,70,95,76
3181,69,95,75
3182,68,95,83
3183,67,95,84
3184,66,95,85
3185,65,95,84
3186,64,95,86
3187,63,95,86
3188,62,95,85
3189,61,95,86
3190,60,95,86
3191,59,95,79
3192,58,95,79
3193,57,95,78
3194,56,95,77
3195,55,96,86
3196,56,96,86
3197,57,96,86
3198,58,96,86
3199,59,96,85
3200,60,96,86
3201,61,96,86
3202,62,96,86
3203,63,96,77
3204,64,96,74
3205,65,96,77
3206,66,96,80
3207,67,96,86
3208,68,96,86
3209,69,96,81
3210,70,96,83
3211,71,96,83
3212,72,96,85
3213,73,96,85
3214,74,96,86
3215,75,96,82
3216,76,96,77
3217,77,96,75
3218,78,96,78
