,x,y,z
1665,84,78,25
1666,85,78,25
1667,86,78,25
1668,87,78,-3
1669,88,78,21
1670,89,78,35
1671,90,78,60
1672,91,78,65
1673,92,78,60
1674,93,78,60
1675,94,78,69
1676,95,78,77
1677,96,78,75
1678,97,78,74
1679,98,78,76
1680,99,78,68
1681,100,78,65
1682,101,78,61
1683,102,78,67
1684,103,78,65
1685,104,78,59
1686,105,78,73
1687,106,78,74
1688,107,78,74
1689,108,78,68
1690,109,78,40
1691,110,78,33
1692,111,78,30
1693,112,78,28
1694,113,78,28
1695,114,78,28
1696,115,78,29
1697,116,78,30
1698,117,78,31
1699,118,78,33
1700,119,78,25
1701,120,78,29
1702,121,78,9
1703,122,78,26
1704,123,78,25
1705,124,78,22
1706,125,78,38
1707,126,78,62
1708,127,78,69
1709,128,78,69
1710,129,78,70
1711,130,78,70
1712,131,78,67
1713,132,78,67
1714,133,78,68
1715,134,78,66
1716,135,78,67
1717,136,78,59
1718,137,78,62
1719,138,78,55
1720,139,78,64
1721,140,78,63
1722,141,78,62
1723,142,78,63
1724,143,78,64
1725,144,78,64
1726,145,79,62
1727,144,79,65
1728,143,79,66
1729,142,79,64
1730,141,79,65
1731,140,79,65
1732,139,79,64
1733,138,79,64
1734,137,79,66
1735,136,79,66
1736,135,79,67
1737,134,79,67
1738,133,79,66
1739,132,79,69
1740,131,79,65
1741,130,79,66
1742,129,79,66
1743,128,79,67
1744,127,79,67
1745,126,79,68
1746,125,79,69
1747,124,79,70
1748,123,79,69
1749,122,79,64
1750,121,79,70
1751,120,79,71
1752,119,79,63
1753,118,79,21
1754,117,79,26
1755,116,79,25
1756,115,79,31
1757,114,79,33
1758,113,79,32
1759,112,79,32
1760,111,79,31
1761,110,79,30
1762,109,79,29
1763,108,79,29
1764,107,79,16
1765,106,79,28
1766,105,79,22
1767,104,79,32
1768,103,79,57
1769,102,79,73
1770,101,79,80
1771,100,79,80
1772,99,79,73
1773,98,79,70
1774,97,79,69
1775,96,79,70
1776,95,79,75
1777,94,79,73
1778,93,79,76
1779,92,79,74
1780,91,79,75
1781,90,79,68
1782,89,79,73
1783,88,79,70
1784,87,79,67
1785,86,79,67
1786,85,79,68
1787,84,79,64
1788,83,79,62
1789,82,79,47
1790,81,79,25
1791,80,79,19
1792,79,79,23
1793,78,79,25
1794,77,79,27
1795,76,79,27
1796,75,79,26
1797,74,79,28
1798,73,79,12
1799,72,79,26
1800,71,79,27
1801,70,79,30
1802,69,79,33
1803,68,79,55
1804,67,79,70
1805,66,79,76
1806,65,79,78
1807,64,79,76
1808,63,79,75
1809,62,79,72
1810,61,79,69
1811,60,79,72
1812,59,79,73
1813,58,79,75
1814,57,79,77
1815,56,79,71
1816,55,80,79
1817,56,80,74
1818,57,80,73
1819,58,80,67
1820,59,80,69
1821,60,80,83
1822,61,80,86
1823,62,80,86
1824,63,80,85
1825,64,80,86
1826,65,80,79
1827,66,80,77
1828,67,80,76
1829,68,80,74
1830,69,80,75
1831,70,80,79
1832,71,80,79
1833,72,80,86
1834,73,80,82
1835,74,80,66
1836,75,80,45
1837,76,80,35
1838,77,80,29
1839,78,80,29
1840,79,80,28
1841,80,80,28
1842,81,80,28
1843,82,80,27
1844,83,80,27
1845,84,80,26
1846,85,80,25
1847,86,80,21
1848,87,80,18
1849,88,80,16
1850,89,80,51
1851,90,80,58
1852,91,80,68
1853,92,80,66
1854,93,80,67
1855,94,80,69
1856,95,80,68
1857,96,80,71
1858,97,80,72
1859,98,80,74
1860,99,80,71
1861,100,80,70
1862,101,80,74
1863,102,80,74
1864,103,80,77
1865,104,80,77
1866,105,80,82
1867,106,80,84
1868,107,80,74
1869,108,80,69
1870,109,80,39
1871,110,80,32
1872,111,80,29
1873,112,80,27
1874,113,80,29
1875,114,80,28
1876,115,80,28
1877,116,80,30
1878,117,80,31
1879,118,80,32
1880,119,80,33
1881,120,80,32
1882,121,80,25
1883,122,80,11
1884,123,80,26
1885,124,80,6
1886,125,80,46
1887,126,80,68
1888,127,80,71
1889,128,80,69
1890,129,80,69
1891,130,80,68
1892,131,80,68
1893,132,80,67
1894,133,80,67
1895,134,80,68
1896,135,80,67
1897,136,80,67
1898,137,80,68
1899,138,80,66
1900,139,80,60
1901,140,80,67
1902,141,80,66
1903,142,80,67
1904,143,80,66
1905,144,80,65
1906,145,81,66
1907,144,81,68
1908,143,81,68
1909,142,81,69
1910,141,81,68
1911,140,81,69
1912,139,81,69
1913,138,81,67
1914,137,81,68
1915,136,81,61
1916,135,81,67
1917,134,81,66
1918,133,81,67
1919,132,81,67
1920,131,81,67
1921,130,81,67
1922,129,81,68
1923,128,81,67
1924,127,81,69
1925,126,81,66
1926,125,81,67
1927,124,81,70
1928,123,81,71
1929,122,81,69
1930,121,81,68
1931,120,81,47
1932,119,81,11
1933,118,81,22
1934,117,81,26
1935,116,81,25
1936,115,81,30
1937,114,81,32
1938,113,81,32
1939,112,81,31
1940,111,81,30
1941,110,81,29
1942,109,81,28
1943,108,81,29
1944,107,81,28
1945,106,81,28
1946,105,81,27
1947,104,81,15
1948,103,81,35
1949,102,81,59
1950,101,81,75
1951,100,81,82
1952,99,81,80
1953,98,81,84
1954,97,81,82
1955,96,81,76
1956,95,81,74
1957,94,81,75
1958,93,81,72
1959,92,81,72
1960,91,81,73
1961,90,81,71
1962,89,81,70
1963,88,81,70
1964,87,81,63
1965,86,81,67
1966,85,81,69
1967,84,81,67
1968,83,81,66
1969,82,81,55
1970,81,81,38
1971,80,81,17
1972,79,81,18
1973,78,81,24
1974,77,81,26
1975,76,81,27
1976,75,81,27
1977,74,81,27
1978,73,81,28
1979,72,81,25
1980,71,81,29
1981,70,81,15
1982,69,81,33
1983,68,81,55
1984,67,81,71
1985,66,81,80
1986,65,81,86
1987,64,81,85
1988,63,81,82
1989,62,81,78
1990,61,81,76
1991,60,81,78
1992,59,81,84
1993,58,81,86
1994,57,81,86
1995,56,81,86
1996,55,82,86
1997,56,82,86
1998,57,82,86
1999,58,82,83
2000,59,82,81
2001,60,82,86
2002,61,82,86
2003,62,82,86
2004,63,82,86
2005,64,82,86
2006,65,82,85
2007,66,82,81
2008,67,82,78
2009,68,82,75
2010,69,82,79
2011,70,82,82
2012,71,82,85
2013,72,82,85
2014,73,82,85
2015,74,82,55
2016,75,82,43
2017,76,82,34
2018,77,82,29
2019,78,82,26
2020,79,82,28
2021,80,82,27
2022,81,82,28
2023,82,82,27
2024,83,82,27
2025,84,82,25
2026,85,82,23
2027,86,82,19
2028,87,82,25
2029,88,82,43
2030,89,82,56
2031,90,82,69
2032,91,82,62
2033,92,82,71
2034,93,82,66
2035,94,82,71
2036,95,82,73
2037,96,82,72
2038,97,82,73
2039,98,82,74
2040,99,82,77
2041,100,82,75
2042,101,82,75
2043,102,82,81
2044,103,82,80
2045,104,82,81
2046,105,82,80
2047,106,82,81
2048,107,82,79
2049,108,82,68
2050,109,82,40
2051,110,82,29
2052,111,82,29
2053,112,82,28
2054,113,82,26
2055,114,82,28
2056,115,82,29
2057,116,82,28
2058,117,82,31
2059,118,82,32
2060,119,82,32
2061,120,82,31
2062,121,82,25
2063,122,82,26
2064,123,82,26
2065,124,82,22
2066,125,82,33
2067,126,82,67
2068,127,82,69
2069,128,82,70
2070,129,82,70
2071,130,82,68
2072,131,82,66
2073,132,82,67
2074,133,82,70
2075,134,82,67
2076,135,82,66
2077,136,82,67
2078,137,82,67
2079,138,82,66
2080,139,82,67
2081,140,82,63
2082,141,82,67
2083,142,82,61
2084,143,82,68
2085,144,82,64
2086,145,83,67
2087,144,83,69
2088,143,83,69
2089,142,83,70
2090,141,83,71
2091,140,83,69
2092,139,83,71
2093,138,83,66
2094,137,83,69
2095,136,83,68
2096,135,83,69
2097,134,83,67
2098,133,83,60
2099,132,83,67
2100,131,83,67
2101,130,83,67
2102,129,83,68
2103,128,83,69
2104,127,83,67
2105,126,83,66
2106,125,83,67
2107,124,83,69
2108,123,83,68
2109,122,83,71
2110,121,83,71
2111,120,83,69
2112,119,83,50
2113,118,83,5
2114,117,83,25
2115,116,83,25
2116,115,83,30
2117,114,83,31
2118,113,83,32
2119,112,83,32
2120,111,83,32
2121,110,83,31
2122,109,83,29
2123,108,83,28
2124,107,83,29
2125,106,83,28
2126,105,83,30
2127,104,83,38
2128,103,83,52
2129,102,83,79
2130,101,83,77
2131,100,83,81
2132,99,83,78
2133,98,83,79
2134,97,83,82
2135,96,83,79
2136,95,83,78
2137,94,83,78
2138,93,83,78
2139,92,83,77
2140,91,83,76
2141,90,83,74
2142,89,83,73
2143,88,83,72
2144,87,83,71
2145,86,83,66
2146,85,83,69
2147,84,83,61
2148,83,83,66
2149,82,83,60
2150,81,83,47
2151,80,83,18
2152,79,83,16
2153,78,83,19
2154,77,83,25
2155,76,83,25
2156,75,83,27
2157,74,83,27
2158,73,83,26
2159,72,83,28
2160,71,83,29
2161,70,83,31
2162,69,83,25
2163,68,83,51
2164,67,83,61
2165,66,83,79
2166,65,83,86
2167,64,83,86
2168,63,83,82
2169,62,83,78
2170,61,83,78
2171,60,83,79
2172,59,83,81
2173,58,83,86
2174,57,83,86
2175,56,83,86
2176,55,84,86
2177,56,84,85
2178,57,84,80
2179,58,84,79
2180,59,84,81
2181,60,84,77
2182,61,84,81
2183,62,84,79
2184,63,84,85
2185,64,84,85
2186,65,84,86
2187,66,84,84
2188,67,84,80
2189,68,84,78
2190,69,84,78
2191,70,84,80
2192,71,84,85
2193,72,84,86
2194,73,84,81
2195,74,84,61
2196,75,84,43
2197,76,84,34
2198,77,84,14
2199,78,84,28
2200,79,84,26
2201,80,84,27
2202,81,84,27
2203,82,84,27
2204,83,84,26
2205,84,84,23
2206,85,84,20
2207,86,84,16
2208,87,84,29
2209,88,84,40
2210,89,84,48
2211,90,84,54
2212,91,84,56
2213,92,84,56
2214,93,84,62
2215,94,84,53
2216,95,84,64
2217,96,84,69
2218,97,84,71
2219,98,84,72
2220,99,84,84
2221,100,84,83
2222,101,84,75
2223,102,84,78
2224,103,84,76
2225,104,84,80
2226,105,84,82
2227,106,84,81
2228,107,84,77
2229,108,84,69
2230,109,84,40
2231,110,84,32
2232,111,84,13
2233,112,84,28
2234,113,84,27
2235,114,84,27
2236,115,84,29
2237,116,84,30
2238,117,84,28
2239,118,84,32
2240,119,84,32
2241,120,84,29
2242,121,84,25
2243,122,84,26
2244,123,84,25
2245,124,84,22
2246,125,84,46
2247,126,84,63
2248,127,84,71
2249,128,84,61
2250,129,84,68
2251,130,84,68
2252,131,84,65
2253,132,84,66
2254,133,84,67
2255,134,84,69
2256,135,84,68
2257,136,84,67
2258,137,84,67
2259,138,84,67
2260,139,84,66
2261,140,84,66
2262,141,84,67
2263,142,84,67
2264,143,84,60
2265,144,84,68
2266,145,85,62
2267,144,85,69
2268,143,85,67
2269,142,85,67
2270,141,85,67
2271,140,85,68
2272,139,85,69
2273,138,85,69
2274,137,85,68
2275,136,85,69
2276,135,85,67
2277,134,85,67
2278,133,85,67
2279,132,85,64
2280,131,85,69
2281,130,85,70
2282,129,85,68
2283,128,85,67
2284,127,85,66
2285,126,85,66
2286,125,85,66
2287,124,85,69
2288,123,85,70
2289,122,85,68
2290,121,85,72
2291,120,85,70
2292,119,85,56
2293,118,85,21
2294,117,85,25
2295,116,85,25
2296,115,85,15
2297,114,85,32
2298,113,85,32
2299,112,85,31
2300,111,85,30
2301,110,85,30
2302,109,85,29
2303,108,85,28
2304,107,85,28
2305,106,85,28
2306,105,85,29
2307,104,85,34
2308,103,85,42
2309,102,85,69
2310,101,85,74
2311,100,85,71
2312,99,85,73
2313,98,85,70
2314,97,85,72
2315,96,85,74
2316,95,85,74
2317,94,85,71
2318,93,85,67
2319,92,85,61
2320,91,85,55
2321,90,85,54
2322,89,85,50
2323,88,85,43
2324,87,85,34
2325,86,85,31
2326,85,85,31
2327,84,85,32
2328,83,85,12
2329,82,85,29
2330,81,85,26
2331,80,85,24
2332,79,85,21
2333,78,85,22
2334,77,85,25
2335,76,85,26
2336,75,85,26
2337,74,85,27
2338,73,85,28
2339,72,85,26
2340,71,85,29
2341,70,85,30
2342,69,85,34
2343,68,85,53
2344,67,85,70
2345,66,85,78
2346,65,85,86
2347,64,85,82
2348,63,85,81
2349,62,85,77
2350,61,85,74
2351,60,85,77
2352,59,85,84
2353,58,85,86
2354,57,85,86
2355,56,85,86
2356,55,86,86
2357,56,86,86
2358,57,86,85
2359,58,86,86
2360,59,86,86
2361,60,86,85
2362,61,86,84
2363,62,86,86
2364,63,86,84
2365,64,86,85
2366,65,86,83
2367,66,86,81
2368,67,86,80
2369,68,86,74
2370,69,86,77
2371,70,86,82
2372,71,86,85
2373,72,86,86
2374,73,86,82
2375,74,86,60
2376,75,86,42
2377,76,86,34
2378,77,86,29
2379,78,86,16
2380,79,86,28
2381,80,86,12
2382,81,86,27
2383,82,86,26
2384,83,86,27
2385,84,86,25
2386,85,86,25
2387,86,86,25
2388,87,86,26
2389,88,86,25
2390,89,86,26
2391,90,86,25
2392,91,86,27
2393,92,86,26
2394,93,86,27
2395,94,86,28
2396,95,86,25
2397,96,86,30
2398,97,86,16
2399,98,86,29
2400,99,86,27
2401,100,86,27
2402,101,86,28
2403,102,86,28
2404,103,86,31
2405,104,86,32
2406,105,86,32
2407,106,86,36
2408,107,86,39
2409,108,86,41
2410,109,86,37
2411,110,86,31
2412,111,86,28
2413,112,86,15
2414,113,86,28
2415,114,86,13
2416,115,86,29
2417,116,86,29
2418,117,86,30
2419,118,86,32
2420,119,86,32
2421,120,86,30
2422,121,86,25
2423,122,86,26
2424,123,86,25
2425,124,86,22
2426,125,86,51
2427,126,86,69
2428,127,86,71
2429,128,86,72
2430,129,86,64
2431,130,86,68
2432,131,86,67
2433,132,86,68
2434,133,86,67
2435,134,86,67
2436,135,86,68
2437,136,86,69
2438,137,86,68
2439,138,86,68
2440,139,86,67
2441,140,86,67
2442,141,86,69
2443,142,86,68
2444,143,86,69
2445,144,86,68
2446,145,87,68
2447,144,87,59
2448,143,87,64
2449,142,87,67
2450,141,87,74
2451,140,87,68
2452,139,87,67
2453,138,87,67
2454,137,87,67
2455,136,87,71
2456,135,87,67
2457,134,87,67
2458,133,87,68
2459,132,87,68
2460,131,87,68
2461,130,87,69
2462,129,87,61
2463,128,87,70
2464,127,87,69
2465,126,87,69
2466,125,87,70
2467,124,87,70
2468,123,87,71
2469,122,87,74
2470,121,87,74
2471,120,87,47
2472,119,87,28
2473,118,87,23
2474,117,87,25
2475,116,87,25
2476,115,87,28
2477,114,87,18
2478,113,87,30
2479,112,87,21
2480,111,87,29
2481,110,87,28
2482,109,87,28
2483,108,87,28
2484,107,87,27
2485,106,87,28
2486,105,87,32
2487,104,87,31
2488,103,87,28
2489,102,87,28
2490,101,87,28
2491,100,87,27
2492,99,87,28
2493,98,87,27
2494,97,87,10
2495,96,87,27
2496,95,87,26
2497,94,87,25
2498,93,87,26
2499,92,87,26
2500,91,87,25
2501,90,87,26
2502,89,87,25
2503,88,87,26
2504,87,87,26
2505,86,87,25
2506,85,87,26
2507,84,87,25
2508,83,87,25
2509,82,87,26
2510,81,87,26
2511,80,87,10
2512,79,87,26
2513,78,87,25
2514,77,87,27
2515,76,87,27
2516,75,87,26
2517,74,87,27
2518,73,87,27
2519,72,87,26
2520,71,87,28
2521,70,87,30
2522,69,87,33
2523,68,87,52
2524,67,87,70
2525,66,87,79
2526,65,87,86
2527,64,87,85
2528,63,87,81
2529,62,87,78
2530,61,87,72
2531,60,87,77
2532,59,87,82
2533,58,87,85
2534,57,87,86
2535,56,87,86
2536,55,88,86
2537,56,88,86
2538,57,88,85
2539,58,88,86
2540,59,88,86
2541,60,88,85
2542,61,88,86
2543,62,88,86
2544,63,88,84
2545,64,88,84
2546,65,88,85
2547,66,88,82
2548,67,88,78
2549,68,88,74
2550,69,88,77
2551,70,88,82
2552,71,88,85
2553,72,88,86
2554,73,88,80
2555,74,88,51
2556,75,88,38
2557,76,88,32
2558,77,88,29
2559,78,88,28
2560,79,88,28
2561,80,88,27
2562,81,88,11
2563,82,88,26
2564,83,88,24
2565,84,88,27
2566,85,88,25
2567,86,88,27
2568,87,88,26
2569,88,88,25
2570,89,88,26
2571,90,88,26
2572,91,88,26
2573,92,88,26
2574,93,88,26
2575,94,88,26
2576,95,88,26
2577,96,88,26
2578,97,88,26
2579,98,88,14
2580,99,88,26
2581,100,88,10
2582,101,88,26
2583,102,88,26
2584,103,88,26
2585,104,88,27
2586,105,88,25
2587,106,88,27
2588,107,88,27
2589,108,88,25
2590,109,88,29
2591,110,88,29
2592,111,88,27
2593,112,88,28
2594,113,88,28
2595,114,88,28
2596,115,88,13
2597,116,88,29
2598,117,88,25
2599,118,88,29
2600,119,88,29
2601,120,88,25
2602,121,88,23
2603,122,88,28
2604,123,88,28
2605,124,88,32
2606,125,88,68
2607,126,88,79
2608,127,88,80
2609,128,88,73
2610,129,88,73
2611,130,88,72
2612,131,88,71
2613,132,88,65
2614,133,88,71
2615,134,88,69
2616,135,88,68
2617,136,88,67
2618,137,88,67
2619,138,88,66
2620,139,88,66
2621,140,88,70
2622,141,88,72
2623,142,88,73
2624,143,88,80
2625,144,88,86
2626,145,89,86
2627,144,89,85
2628,143,89,85
2629,142,89,86
2630,141,89,85
2631,140,89,86
2632,139,89,86
2633,138,89,86
2634,137,89,86
2635,136,89,86
2636,135,89,85
2637,134,89,74
2638,133,89,68
2639,132,89,68
2640,131,89,68
2641,130,89,69
2642,129,89,69
2643,128,89,74
2644,127,89,73
2645,126,89,69
2646,125,89,77
2647,124,89,81
2648,123,89,79
2649,122,89,81
2650,121,89,75
2651,120,89,75
2652,119,89,67
2653,118,89,43
2654,117,89,27
2655,116,89,20
2656,115,89,26
2657,114,89,28
2658,113,89,29
2659,112,89,29
2660,111,89,14
2661,110,89,29
2662,109,89,28
2663,108,89,26
2664,107,89,28
2665,106,89,28
2666,105,89,25
2667,104,89,28
2668,103,89,27
2669,102,89,25
2670,101,89,27
2671,100,89,27
2672,99,89,25
2673,98,89,26
2674,97,89,26
2675,96,89,18
2676,95,89,26
2677,94,89,9
2678,93,89,26
2679,92,89,26
2680,91,89,25
2681,90,89,26
2682,89,89,26
2683,88,89,25
2684,87,89,26
2685,86,89,25
2686,85,89,26
2687,84,89,26
2688,83,89,26
2689,82,89,26
2690,81,89,26
2691,80,89,25
2692,79,89,20
2693,78,89,26
2694,77,89,11
2695,76,89,27
2696,75,89,27
2697,74,89,27
2698,73,89,27
2699,72,89,27
2700,71,89,29
2701,70,89,29
2702,69,89,30
2703,68,89,37
2704,67,89,67
2705,66,89,79
2706,65,89,84
2707,64,89,83
2708,63,89,83
2709,62,89,77
2710,61,89,76
2711,60,89,74
2712,59,89,82
2713,58,89,86
2714,57,89,86
2715,56,89,86
2716,55,90,86
2717,56,90,86
2718,57,90,86
2719,58,90,86
2720,59,90,86
2721,60,90,85
2722,61,90,86
2723,62,90,86
2724,63,90,85
2725,64,90,86
2726,65,90,83
2727,66,90,80
2728,67,90,74
2729,68,90,75
2730,69,90,78
2731,70,90,82
2732,71,90,86
2733,72,90,86
2734,73,90,81
2735,74,90,47
2736,75,90,37
2737,76,90,32
2738,77,90,28
2739,78,90,28
2740,79,90,28
2741,80,90,28
2742,81,90,27
2743,82,90,27
2744,83,90,26
2745,84,90,11
2746,85,90,26
2747,86,90,26
2748,87,90,27
2749,88,90,26
2750,89,90,26
2751,90,90,26
2752,91,90,25
2753,92,90,26
2754,93,90,26
2755,94,90,26
2756,95,90,26
2757,96,90,26
2758,97,90,26
2759,98,90,26
2760,99,90,26
2761,100,90,26
2762,101,90,11
2763,102,90,25
2764,103,90,25
2765,104,90,26
2766,105,90,26
2767,106,90,27
2768,107,90,27
2769,108,90,26
2770,109,90,27
2771,110,90,27
2772,111,90,27
2773,112,90,28
2774,113,90,28
2775,114,90,27
2776,115,90,28
2777,116,90,29
2778,117,90,28
2779,118,90,13
2780,119,90,28
2781,120,90,25
2782,121,90,20
2783,122,90,37
2784,123,90,56
2785,124,90,67
2786,125,90,77
2787,126,90,78
2788,127,90,80
2789,128,90,81
2790,129,90,82
2791,130,90,83
2792,131,90,80
2793,132,90,81
2794,133,90,78
2795,134,90,81
2796,135,90,78
2797,136,90,82
2798,137,90,86
2799,138,90,86
2800,139,90,86
2801,140,90,86
2802,141,90,86
2803,142,90,86
2804,143,90,85
2805,144,90,86
2806,145,91,86
2807,144,91,85
2808,143,91,86
2809,142,91,86
2810,141,91,86
2811,140,91,85
2812,139,91,86
2813,138,91,85
2814,137,91,86
2815,136,91,86
2816,135,91,86
2817,134,91,86
2818,133,91,86
2819,132,91,86
2820,131,91,85
2821,130,91,86
2822,129,91,82
2823,128,91,82
2824,127,91,83
2825,126,91,84
2826,125,91,79
2827,124,91,82
2828,123,91,80
2829,122,91,83
2830,121,91,80
2831,120,91,81
2832,119,91,79
2833,118,91,74
2834,117,91,58
2835,116,91,34
2836,115,91,24
2837,114,91,25
2838,113,91,29
2839,112,91,29
2840,111,91,28
2841,110,91,26
2842,109,91,28
2843,108,91,12
2844,107,91,28
2845,106,91,27
2846,105,91,27
2847,104,91,27
2848,103,91,27
2849,102,91,26
2850,101,91,26
2851,100,91,27
2852,99,91,26
2853,98,91,26
2854,97,91,26
2855,96,91,26
2856,95,91,26
2857,94,91,26
2858,93,91,12
2859,92,91,26
2860,91,91,11
2861,90,91,26
2862,89,91,26
2863,88,91,26
2864,87,91,26
2865,86,91,26
2866,85,91,26
2867,84,91,26
2868,83,91,26
2869,82,91,25
2870,81,91,26
2871,80,91,26
2872,79,91,27
2873,78,91,26
2874,77,91,27
2875,76,91,14
2876,75,91,27
2877,74,91,13
2878,73,91,28
2879,72,91,28
2880,71,91,28
2881,70,91,29
2882,69,91,31
2883,68,91,35
2884,67,91,56
2885,66,91,70
2886,65,91,82
2887,64,91,86
2888,63,91,82
2889,62,91,80
2890,61,91,75
2891,60,91,78
2892,59,91,82
2893,58,91,86
2894,57,91,80
2895,56,91,86
2896,55,92,86
2897,56,92,86
2898,57,92,86
2899,58,92,86
2900,59,92,86
2901,60,92,86
2902,61,92,86
2903,62,92,86
2904,63,92,86
2905,64,92,85
2906,65,92,85
2907,66,92,82
2908,67,92,79
2909,68,92,74
2910,69,92,77
2911,70,92,78
2912,71,92,86
2913,72,92,82
2914,73,92,75
2915,74,92,43
2916,75,92,32
2917,76,92,31
2918,77,92,28
2919,78,92,26
2920,79,92,28
2921,80,92,28
2922,81,92,28
2923,82,92,27
2924,83,92,27
2925,84,92,27
2926,85,92,26
2927,86,92,25
2928,87,92,11
2929,88,92,26
2930,89,92,25
2931,90,92,26
2932,91,92,26
2933,92,92,26
2934,93,92,26
2935,94,92,25
2936,95,92,26
2937,96,92,26
2938,97,92,25
2939,98,92,26
2940,99,92,26
2941,100,92,26
2942,101,92,27
2943,102,92,26
2944,103,92,25
2945,104,92,10
2946,105,92,27
2947,106,92,25
2948,107,92,27
2949,108,92,27
2950,109,92,27
2951,110,92,27
2952,111,92,27
2953,112,92,28
2954,113,92,28
2955,114,92,28
2956,115,92,28
2957,116,92,28
2958,117,92,29
2959,118,92,29
2960,119,92,21
2961,120,92,26
2962,121,92,4
2963,122,92,35
2964,123,92,54
2965,124,92,73
2966,125,92,81
2967,126,92,82
2968,127,92,77
2969,128,92,80
2970,129,92,81
2971,130,92,82
2972,131,92,82
2973,132,92,82
2974,133,92,85
2975,134,92,84
2976,135,92,86
2977,136,92,82
2978,137,92,85
2979,138,92,86
2980,139,92,86
2981,140,92,86
2982,141,92,86
2983,142,92,86
2984,143,92,86
2985,144,92,84
2986,145,93,86
2987,144,93,86
2988,143,93,84
2989,142,93,86
2990,141,93,86
2991,140,93,86
2992,139,93,86
2993,138,93,86
2994,137,93,86
2995,136,93,85
2996,135,93,86
2997,134,93,86
2998,133,93,85
2999,132,93,86
3000,131,93,86
3001,130,93,84
3002,129,93,86
3003,128,93,86
3004,127,93,85
3005,126,93,84
3006,125,93,81
3007,124,93,80
3008,123,93,52
3009,122,93,79
3010,121,93,79
3011,120,93,78
3012,119,93,81
3013,118,93,78
3014,117,93,68
3015,116,93,43
3016,115,93,21
3017,114,93,26
3018,113,93,27
3019,112,93,28
3020,111,93,29
3021,110,93,27
3022,109,93,28
3023,108,93,28
3024,107,93,14
3025,106,93,28
3026,105,93,19
3027,104,93,27
3028,103,93,27
3029,102,93,27
3030,101,93,26
3031,100,93,27
3032,99,93,26
3033,98,93,26
3034,97,93,26
3035,96,93,27
3036,95,93,25
3037,94,93,26
3038,93,93,26
3039,92,93,25
3040,91,93,26
3041,90,93,10
3042,89,93,26
3043,88,93,25
3044,87,93,26
3045,86,93,26
3046,85,93,26
3047,84,93,25
3048,83,93,26
3049,82,93,27
3050,81,93,26
3051,80,93,27
3052,79,93,26
3053,78,93,26
3054,77,93,27
3055,76,93,26
3056,75,93,27
3057,74,93,28
3058,73,93,10
3059,72,93,28
3060,71,93,27
3061,70,93,30
3062,69,93,30
3063,68,93,34
3064,67,93,60
3065,66,93,73
3066,65,93,83
3067,64,93,85
3068,63,93,81
3069,62,93,75
3070,61,93,77
3071,60,93,81
3072,59,93,82
3073,58,93,86
3074,57,93,86
3075,56,93,86
3076,55,94,86
3077,56,94,85
3078,57,94,86
3079,58,94,86
3080,59,94,85
3081,60,94,86
3082,61,94,86
3083,62,94,84
3084,63,94,86
3085,64,94,86
3086,65,94,84
3087,66,94,80
3088,67,94,78
3089,68,94,78
3090,69,94,79
3091,70,94,82
3092,71,94,85
3093,72,94,85
3094,73,94,73
3095,74,94,46
3096,75,94,36
3097,76,94,29
3098,77,94,30
3099,78,94,28
3100,79,94,27
3101,80,94,28
3102,81,94,27
3103,82,94,27
3104,83,94,27
3105,84,94,26
3106,85,94,27
3107,86,94,27
3108,87,94,25
3109,88,94,17
3110,89,94,26
3111,90,94,11
3112,91,94,26
3113,92,94,26
3114,93,94,26
3115,94,94,26
3116,95,94,25
3117,96,94,26
3118,97,94,26
3119,98,94,25
3120,99,94,26
3121,100,94,26
3122,101,94,26
3123,102,94,27
3124,103,94,26
3125,104,94,25
3126,105,94,19
3127,106,94,26
3128,107,94,9
3129,108,94,27
3130,109,94,27
3131,110,94,25
3132,111,94,27
3133,112,94,28
3134,113,94,27
3135,114,94,28
3136,115,94,28
3137,116,94,28
3138,117,94,29
3139,118,94,29
3140,119,94,28
3141,120,94,25
3142,121,94,21
3143,122,94,21
3144,123,94,56
3145,124,94,65
3146,125,94,78
3147,126,94,79
3148,127,94,81
3149,128,94,81
3150,129,94,80
3151,130,94,81
3152,131,94,81
3153,132,94,81
3154,133,94,83
3155,134,94,86
3156,135,94,83
3157,136,94,86
3158,137,94,86
3159,138,94,85
3160,139,94,86
3161,140,94,86
3162,141,94,85
3163,142,94,86
3164,143,94,86
3165,144,94,86
3166,145,95,85
3167,144,95,86
3168,143,95,86
3169,142,95,85
3170,141,95,86
3171,140,95,86
3172,139,95,86
3173,138,95,86
3174,137,95,86
3175,136,95,85
3176,135,95,85
3177,134,95,84
3178,133,95,86
3179,132,95,85
3180,131,95,86
3181,130,95,85
3182,129,95,84
3183,128,95,85
3184,127,95,82
3185,126,95,84
3186,125,95,81
3187,124,95,81
3188,123,95,82
3189,122,95,84
3190,121,95,81
3191,120,95,81
3192,119,95,75
3193,118,95,77
3194,117,95,66
3195,116,95,46
3196,115,95,19
3197,114,95,24
3198,113,95,27
3199,112,95,29
3200,111,95,29
3201,110,95,29
3202,109,95,29
3203,108,95,28
3204,107,95,28
3205,106,95,28
3206,105,95,27
3207,104,95,11
3208,103,95,27
3209,102,95,11
3210,101,95,27
3211,100,95,26
3212,99,95,27
3213,98,95,26
3214,97,95,26
3215,96,95,27
3216,95,95,27
3217,94,95,25
3218,93,95,26
